chr7	36593900	36597900	+	16821
chr9	57310350	57314350	+	22051
chr13	32884700	32888700	+	31111
chr1	137149200	137153200	+	1743
chr11	113526900	113530900	+	28468
chr11	3290200	3294200	+	25715
chr12	114160000	114164000	+	30715
chr2	25879300	25883300	+	3086
chr1	173951200	173955200	+	2338
chr12	5006500	5010500	+	29017
chr5	89111750	89115750	+	12008
chr10	110184400	110188400	+	25319
chr19	5031000	5035000	+	40866
chr19	5043700	5047700	+	40867
chr1	121529200	121533200	+	1396
chr15	37164500	37168500	+	34699
chr7	108813850	108817850	+	17791
chr7	91025500	91029500	+	17558
chr19	3325650	3329650	+	40816
chr3	107702700	107706700	+	7435
chr11	79482000	79486000	+	27352
chr11	79425100	79429100	+	27343
chr11	79450400	79454400	+	27346
chr11	79445500	79449500	+	27345
chr15	99228000	99232000	+	35941
chr7	52697100	52701100	+	16974
chr7	52682800	52686800	+	16973
chr8	126512000	126516000	+	20979
chr7	19488700	19492700	+	16430
chr8	97342400	97346400	+	20216
chr16	22013050	22017050	+	36541
chr19	17419150	17423150	+	41165
chr11	60729300	60733300	+	26773
chr18	67715300	67719300	+	40424
chr11	94509200	94513200	+	27749
chr4	108525200	108529200	+	9257
chr6	136759600	136763600	+	16062
chr17	29746500	29750500	+	38225
chr12	88280100	88284100	+	30188
chr15	99637400	99641400	+	35968
chr15	99628500	99632500	+	35966
chr6	39502050	39506050	+	14504
chr5	137468300	137472300	+	13483
chr15	85914800	85918800	+	35667
chr1	75437800	75441800	+	864
chr7	87361900	87365900	+	17420
chr15	7081500	7085500	+	34322
chr18	61859500	61863500	+	40299
chr5	108331250	108335250	+	12325
chr2	12342900	12346900	+	2940
chr14	51389900	51393900	+	33376
chr10	75110400	75114400	+	24703
chr7	104730000	104734000	+	17646
chr10	127013300	127017300	+	25646
chr10	127045800	127049800	+	25649
chr9	50538900	50542900	+	21929
chr2	29938300	29942300	+	3259
chr8	72669000	72673000	+	19690
chr3	135348900	135352900	+	7768
chr11	97534800	97538800	+	27939
chr11	97527000	97531000	+	27937
chr7	109169000	109173000	+	17801
chr9	45639900	45643900	+	21772
chr4	53455050	53459050	+	8550
chr12	36878200	36882200	+	29401
chr13	46992000	46996000	+	31447
chr13	47028600	47032600	+	31451
chr4	115405400	115409400	+	9306
chr2	158587800	158591800	+	5327
chr11	85108800	85112800	+	27506
chr2	49301600	49305600	+	3655
chr11	119603900	119607900	+	28855
chr11	119468750	119472750	+	28838
chr17	32493200	32497200	+	38394
chr4	154929200	154933200	+	11080
chr16	10275600	10279600	+	36251
chr16	10315400	10319400	+	36252
chr18	80237550	80241550	+	40682
chr2	130527700	130531700	+	4748
chr9	110560450	110564450	+	23149
chr16	17648700	17652700	+	36416
chr9	45663050	45667050	+	21775
chr6	42231200	42235200	+	14518
chr1	162967800	162971800	+	2152
chr2	156139900	156143900	+	5181
chr18	34660750	34664750	+	39837
chr2	173940800	173944800	+	5975
chr3	10353400	10357400	+	6183
chr4	147527600	147531600	+	10672
chr2	126461300	126465300	+	4631
chr15	58710000	58714000	+	34928
chr1	154795100	154799100	+	1953
chr5	116454900	116458900	+	12663
chr7	36171000	36175000	+	16803
chr4	126004300	126008300	+	9694
chr10	79272700	79276700	+	24830
chr9	31922650	31926650	+	21491
chr17	47643600	47647600	+	38689
chr19	5762200	5766200	+	40889
chr10	80940200	80944200	+	24924
chr10	80922000	80926000	+	24923
chr7	54217200	54221200	+	17027
chr6	90757500	90761500	+	15193
chr11	21246900	21250900	+	26085
chr9	34999100	35003100	+	21523
chr11	5151800	5155800	+	25794
chr11	48608200	48612200	+	26425
chr16	97979850	97983850	+	37558
chr7	137715700	137719700	+	18365
chr17	85030700	85034700	+	39249
chr9	20824800	20828800	+	21308
chr1	191750700	191754700	+	2691
chr4	129843150	129847150	+	9829
chr11	74741850	74745850	+	27133
chr11	83873850	83877850	+	27466
chrX	71062750	71066750	+	42239
chrX	71049200	71053200	+	42238
chr11	106408150	106412150	+	28277
chr4	140688400	140692400	+	10506
chr4	140706400	140710400	+	10507
chr17	74728200	74732200	+	39056
chr15	101092250	101096250	+	36061
chr15	101102000	101106000	+	36062
chr11	57949400	57953400	+	26670
chr8	74482500	74486500	+	19750
chr9	63599000	63603000	+	22327
chr11	102096700	102100700	+	28153
chr8	126364500	126368500	+	20975
chr9	20767600	20771600	+	21306
chr17	35037300	35041300	+	38434
chr3	89227100	89231100	+	7041
chr4	33071700	33075700	+	8239
chr14	76817000	76821000	+	33854
chr4	151372450	151376450	+	10904
chr11	106027000	106031000	+	28267
chr11	106046600	106050600	+	28268
chr11	98760800	98764800	+	28005
chr6	72342300	72346300	+	14866
chr3	104848600	104852600	+	7406
chr13	30029000	30033000	+	31070
chr8	109462400	109466400	+	20375
chr8	3502600	3506600	+	18792
chr2	173502150	173506150	+	5964
chr13	29037050	29041050	+	31059
chr16	24874600	24878600	+	36627
chr18	61292900	61296900	+	40283
chr7	20047100	20051100	+	16448
chr19	25315000	25319000	+	41279
chr2	9996200	10000200	+	2914
chr12	56407900	56411900	+	29555
chr11	117129000	117133000	+	28686
chr11	117065950	117069950	+	28683
chr4	40180450	40184450	+	8304
chr7	30035300	30039300	+	16660
chr4	62064300	62068300	+	8762
chr5	65830300	65834300	+	11760
chr9	14581150	14585150	+	21251
chr19	4044750	4048750	+	40844
chr10	80046600	80050600	+	24876
chr11	95252300	95256300	+	27791
chr11	95193200	95197200	+	27789
chr2	30644600	30648600	+	3315
chr3	79366900	79370900	+	6826
chr10	80581100	80585100	+	24902
chr6	117861300	117865300	+	15674
chr7	35428900	35432900	+	16759
chr7	106678600	106682600	+	17735
chr4	151651400	151655400	+	10920
chr2	31066000	31070000	+	3351
chr2	168775000	168779000	+	5746
chr9	114287100	114291100	+	23213
chr6	119432400	119436400	+	15701
chr4	132838550	132842550	+	9986
chr2	164585600	164589600	+	5449
chr14	55265400	55269400	+	33413
chr14	55252700	55256700	+	33412
chr8	24492850	24496850	+	19081
chr13	58369800	58373800	+	31832
chr2	32225900	32229900	+	3412
chr15	95709000	95713000	+	35785
chr15	95655200	95659200	+	35783
chr11	115805800	115809800	+	28593
chr7	20153450	20157450	+	16455
chr17	46878100	46882100	+	38640
chr8	109562700	109566700	+	20382
chr3	121512400	121516400	+	7567
chr15	76473300	76477300	+	35217
chr1	186629600	186633600	+	2597
chr3	108519200	108523200	+	7475
chr6	127053100	127057100	+	15893
chr3	27477900	27481900	+	6298
chr2	30991500	30995500	+	3344
chr11	96692650	96696650	+	27877
chr12	3429700	3433700	+	28937
chr9	57617200	57621200	+	22064
chr8	12818100	12822100	+	18943
chr15	101008400	101012400	+	36057
chr5	114232150	114236150	+	12515
chr5	114215850	114219850	+	12514
chr10	83907800	83911800	+	24986
chr8	73040200	73044200	+	19707
chr12	112091400	112095400	+	30614
chr8	123182300	123186300	+	20813
chr13	69660600	69664600	+	32010
chr16	16907300	16911300	+	36393
chr11	53118750	53122750	+	26519
chr4	147455000	147459000	+	10668
chr15	83083500	83087500	+	35524
chr16	11170400	11174400	+	36290
chr16	11142800	11146800	+	36289
chr6	72733700	72737700	+	14903
chr6	72644200	72648200	+	14884
chr4	137438650	137442650	+	10295
chr7	26446500	26450500	+	16555
chr10	119823800	119827800	+	25522
chr19	6344800	6348800	+	40920
chr6	4038300	4042300	+	14062
chr17	25009400	25013400	+	37937
chr8	87569200	87573200	+	19971
chr7	19786150	19790150	+	16437
chr13	75902000	75906000	+	32090
chr14	56324100	56328100	+	33448
chr1	167159900	167163900	+	2196
chr8	11532500	11536500	+	18896
chr10	44076050	44080050	+	24160
chr7	51509200	51513200	+	16925
chr10	128146500	128150500	+	25689
chr2	169971500	169975500	+	5791
chr3	95599050	95603050	+	7141
chr15	35861900	35865900	+	34636
chr11	4112850	4116850	+	25742
chr9	123113900	123117900	+	23488
chr13	49275000	49279000	+	31514
chr2	156916700	156920700	+	5232
chr8	18848300	18852300	+	19024
chr6	137705900	137709900	+	16090
chr7	135657000	135661000	+	18302
chr2	32412600	32416600	+	3424
chr2	121932200	121936200	+	4603
chr4	148876800	148880800	+	10758
chr4	82960500	82964500	+	8873
chr4	82928800	82932800	+	8869
chr7	71071400	71075400	+	17136
chr10	75900150	75904150	+	24728
chr3	100482350	100486350	+	7215
chr10	80615050	80619050	+	24906
chr4	131619950	131623950	+	9907
chr4	44985200	44989200	+	8416
chr18	65743800	65747800	+	40371
chr18	31913100	31917100	+	39772
chr19	44148400	44152400	+	41638
chr18	24182100	24186100	+	39697
chr8	67464700	67468700	+	19633
chr1	153193000	153197000	+	1908
chr15	103198500	103202500	+	36108
chr11	120812300	120816300	+	28910
chr16	91227600	91231600	+	37360
chr2	143838100	143842100	+	4911
chr3	107766600	107770600	+	7440
chr7	135091600	135095600	+	18291
chr19	6087100	6091100	+	40908
chr11	107054300	107058300	+	28313
chr7	26492400	26496400	+	16558
chr11	3799400	3803400	+	25735
chr13	112592700	112596700	+	32560
chr5	9163350	9167350	+	11129
chr16	17277950	17281950	+	36411
chr5	8789800	8793800	+	11125
chr18	9721700	9725700	+	39529
chr8	49180600	49184600	+	19514
chr1	162135150	162139150	+	2133
chr11	29612300	29616300	+	26178
chr4	108508800	108512800	+	9255
chr19	23765300	23769300	+	41237
chr16	20536800	20540800	+	36482
chr2	4808500	4812500	+	2829
chr8	90694900	90698900	+	20064
chr3	68340800	68344800	+	6761
chr7	31930700	31934700	+	16734
chr19	29589700	29593700	+	41347
chr10	58657100	58661100	+	24262
chr15	85046100	85050100	+	35616
chr2	168025700	168029700	+	5691
chr11	51545900	51549900	+	26472
chr11	51579900	51583900	+	26473
chr12	8311100	8315100	+	29034
chr1	167126700	167130700	+	2195
chr10	27787400	27791400	+	23882
chr16	17752700	17756700	+	36417
chr9	57394750	57398750	+	22056
chr3	94888200	94892200	+	7119
chr19	5855700	5859700	+	40897
chr19	60649200	60653200	+	42049
chr12	103937400	103941400	+	30384
chr12	103917700	103921700	+	30379
chr11	22739800	22743800	+	26110
chr14	73631300	73635300	+	33801
chr8	120015350	120019350	+	20667
chr8	86414750	86418750	+	19928
chr11	54764100	54768100	+	26567
chr8	75106400	75110400	+	19783
chr5	130232650	130236650	+	13214
chr5	115575200	115579200	+	12622
chr10	92920600	92924600	+	25151
chr17	35112850	35116850	+	38436
chr9	66444500	66448500	+	22434
chr11	4938700	4942700	+	25782
chr9	110517300	110521300	+	23145
chr2	154389850	154393850	+	5130
chr1	136395600	136399600	+	1711
chr13	55560400	55564400	+	31730
chr13	55552100	55556100	+	31729
chr8	93426900	93430900	+	20121
chr10	7300700	7304700	+	23583
chr6	84968900	84972900	+	15034
chr5	31165500	31169500	+	11354
chr3	87952100	87956100	+	6996
chr8	73207300	73211300	+	19723
chr1	162828000	162832000	+	2149
chr8	126760000	126764000	+	20991
chr8	126857400	126861400	+	20997
chr8	126828500	126832500	+	20996
chrX	149196900	149200900	+	42406
chr10	70813500	70817500	+	24663
chr7	87068100	87072100	+	17390
chr6	83308600	83312600	+	14991
chr7	109056200	109060200	+	17798
chr9	119304800	119308800	+	23383
chr12	88217250	88221250	+	30181
chr10	128004600	128008600	+	25681
chr9	56914100	56918100	+	22033
chr15	93099100	93103100	+	35760
chr15	58914600	58918600	+	34952
chr10	80058250	80062250	+	24878
chr7	108487350	108491350	+	17784
chr6	124697500	124701500	+	15821
chr2	181422300	181426300	+	6094
chr7	52309900	52313900	+	16954
chr17	35964300	35968300	+	38472
chrX	133270650	133274650	+	42369
chr8	23972450	23976450	+	19066
chr7	86412800	86416800	+	17353
chr9	108569900	108573900	+	23100
chr11	120006900	120010900	+	28879
chr11	119969900	119973900	+	28875
chr16	33822900	33826900	+	36893
chr11	113614200	113618200	+	28479
chr16	90722200	90726200	+	37335
chr14	122787600	122791600	+	34265
chr11	77598800	77602800	+	27252
chr2	144104400	144108400	+	4932
chr3	21977500	21981500	+	6262
chr5	125654000	125658000	+	13079
chr5	143020600	143024600	+	13703
chrX	20449400	20453400	+	42149
chr1	158493600	158497600	+	2079
chr19	3690500	3694500	+	40830
chr5	117802250	117806250	+	12718
chr5	143869400	143873400	+	13742
chr5	110654450	110658450	+	12342
chr9	70322350	70326350	+	22531
chr5	115884700	115888700	+	12635
chr5	118500300	118504300	+	12743
chr5	118595800	118599800	+	12751
chr5	118608700	118612700	+	12752
chr17	46411300	46415300	+	38619
chr18	34536400	34540400	+	39834
chr12	101753200	101757200	+	30316
chr5	149357200	149361200	+	13944
chr3	51022950	51026950	+	6528
chr8	87509200	87513200	+	19967
chr19	46417700	46421700	+	41717
chr1	182772700	182776700	+	2502
chr18	38412800	38416800	+	39968
chr19	4297700	4301700	+	40851
chr14	8918500	8922500	+	32712
chr11	101167000	101171000	+	28094
chr14	119339100	119343100	+	34143
chr1	12711100	12715100	+	70
chr11	19827400	19831400	+	26000
chr1	94743500	94747500	+	1252
chr17	46805400	46809400	+	38633
chr10	126424500	126428500	+	25626
chr10	83180000	83184000	+	24965
chr3	88359200	88363200	+	7014
chr3	88345000	88349000	+	7013
chr17	86534000	86538000	+	39292
chr19	7020550	7024550	+	40950
chr12	76699300	76703300	+	29795
chr2	72811850	72815850	+	4012
chr10	128190300	128194300	+	25691
chr1	10019800	10023800	+	47
chr14	9048350	9052350	+	32720
chr14	59822300	59826300	+	33508
chr6	72570700	72574700	+	14876
chr18	77170000	77174000	+	40625
chr6	114955300	114959300	+	15619
chr4	142811200	142815200	+	10607
chr7	117750400	117754400	+	17877
chr15	81578800	81582800	+	35456
chr15	82943500	82947500	+	35513
chr3	88660900	88664900	+	7024
chr14	56240500	56244500	+	33445
chr11	6515450	6519450	+	25849
chr11	6520950	6524950	+	25850
chr18	21153300	21157300	+	39674
chr7	86524600	86528600	+	17367
chr8	127527900	127531900	+	21024
chr7	134340900	134344900	+	18268
chr15	100059650	100063650	+	35995
chr6	49031100	49035100	+	14559
chr2	128918100	128922100	+	4715
chr1	71144050	71148050	+	746
chr16	8824250	8828250	+	36215
chr19	36457400	36461400	+	41435
chr18	58812300	58816300	+	40235
chr16	14363250	14367250	+	36366
chr16	14378600	14382600	+	36369
chr1	120343800	120347800	+	1333
chr1	120376100	120380100	+	1334
chr5	143110300	143114300	+	13707
chr19	42048000	42052000	+	41566
chr1	90968900	90972900	+	1088
chr10	80226400	80230400	+	24887
chr5	8427900	8431900	+	11120
chr12	60155800	60159800	+	29591
chr17	15665450	15669450	+	37867
chr9	57010600	57014600	+	22034
chr14	73617300	73621300	+	33799
chr4	138751600	138755600	+	10379
chr2	167450100	167454100	+	5653
chr3	95065600	95069600	+	7127
chr4	126740900	126744900	+	9711
chr13	54716500	54720500	+	31698
chr17	74688500	74692500	+	39053
chr6	83784100	83788100	+	15000
chr17	12486000	12490000	+	37811
chr1	182738050	182742050	+	2500
chr3	88131500	88135500	+	7005
chr5	64492200	64496200	+	11682
chr8	128509200	128513200	+	21086
chr6	125144950	125148950	+	15847
chr8	86194300	86198300	+	19914
chr8	86178400	86182400	+	19912
chr11	109279700	109283700	+	28384
chr4	134402950	134406950	+	10097
chr11	45753150	45757150	+	26397
chr14	55058100	55062100	+	33405
chr13	55582200	55586200	+	31732
chr7	16976700	16980700	+	16392
chr8	44247400	44251400	+	19416
chr11	3442900	3446900	+	25723
chr7	152115400	152119400	+	18746
chr6	91417450	91421450	+	15202
chr2	157196200	157200200	+	5247
chr12	100681000	100685000	+	30281
chr12	100573900	100577900	+	30267
chr9	72389500	72393500	+	22573
chr10	80120300	80124300	+	24880
chr12	86105800	86109800	+	30087
chr6	145001200	145005200	+	16198
chr12	8975050	8979050	+	29052
chr5	148243500	148247500	+	13884
chr14	28247250	28251250	+	33113
chr3	40875050	40879050	+	6492
chr4	135404800	135408800	+	10172
chr10	66553850	66557850	+	24529
chr1	133182000	133186000	+	1519
chr1	133395100	133399100	+	1522
chr11	120635800	120639800	+	28905
chr2	160571950	160575950	+	5360
chr14	55524800	55528800	+	33419
chr9	65518100	65522100	+	22413
chr13	96379800	96383800	+	32235
chr15	88662600	88666600	+	35708
chr5	136594500	136598500	+	13442
chr5	139888900	139892900	+	13562
chr5	139909600	139913600	+	13564
chr5	139858100	139862100	+	13560
chr1	39586800	39590800	+	405
chr5	74406550	74410550	+	11888
chr5	74422050	74426050	+	11889
chr2	3664500	3668500	+	2810
chr11	69463650	69467650	+	27005
chr7	4620800	4624800	+	16313
chr7	4613700	4617700	+	16312
chr12	86682850	86686850	+	30099
chr19	3560000	3564000	+	40823
chr15	85682400	85686400	+	35652
chr15	85702700	85706700	+	35653
chr9	113679800	113683800	+	23201
chr8	3396400	3400400	+	18783
chr8	26121100	26125100	+	19125
chr11	102405850	102409850	+	28167
chr19	6986950	6990950	+	40948
chr15	35086700	35090700	+	34629
chr6	120860750	120864750	+	15748
chr7	20326400	20330400	+	16467
chr6	42288400	42292400	+	14519
chr17	24811200	24815200	+	37928
chr10	90619300	90623300	+	25112
chr11	116692800	116696800	+	28645
chr14	27854300	27858300	+	33081
chr12	56587600	56591600	+	29569
chr10	120895300	120899300	+	25557
chr16	13820800	13824800	+	36353
chr5	135490100	135494100	+	13367
chr4	40791200	40795200	+	8316
chr3	142421500	142425500	+	7852
chr5	147073450	147077450	+	13825
chr19	3853450	3857450	+	40838
chr6	113181900	113185900	+	15573
chr6	128328500	128332500	+	15942
chr8	47088700	47092700	+	19450
chr5	117557500	117561500	+	12706
chr8	109037900	109041900	+	20348
chr2	109122800	109126800	+	4429
chr14	70169300	70173300	+	33737
chr5	116072050	116076050	+	12650
chr9	20866100	20870100	+	21309
chr9	34945200	34949200	+	21522
chr12	74207500	74211500	+	29757
chr2	103879200	103883200	+	4363
chr4	126633600	126637600	+	9706
chr19	46433750	46437750	+	41718
chr2	84669200	84673200	+	4166
chr4	129285000	129289000	+	9800
chr15	76507200	76511200	+	35218
chr17	56133800	56137800	+	38817
chr17	24650950	24654950	+	37921
chr19	6318400	6322400	+	40919
chr11	61341400	61345400	+	26800
chr3	116577500	116581500	+	7520
chr3	32640150	32644150	+	6385
chr12	101109600	101113600	+	30291
chr17	31994200	31998200	+	38364
chr18	75522000	75526000	+	40546
chr17	23744700	23748700	+	37892
chr11	76206200	76210200	+	27203
chr5	118429000	118433000	+	12740
chr1	33802400	33806400	+	206
chr3	19127000	19131000	+	6223
chr4	128663950	128667950	+	9768
chr12	112933200	112937200	+	30657
chr12	112968800	112972800	+	30662
chr3	129765500	129769500	+	7682
chr10	128091200	128095200	+	25687
chr18	12345100	12349100	+	39583
chr11	115268800	115272800	+	28557
chr4	116657200	116661200	+	9330
chr16	91046900	91050900	+	37347
chr4	128926700	128930700	+	9782
chr16	17083800	17087800	+	36401
chr15	79162600	79166600	+	35349
chr15	79200000	79204000	+	35354
chr15	79221000	79225000	+	35357
chr9	21554550	21558550	+	21350
chr6	124607500	124611500	+	15816
chr13	43582300	43586300	+	31314
chr7	17194850	17198850	+	16402
chr8	28289900	28293900	+	19197
chr17	35843300	35847300	+	38456
chr8	87191800	87195800	+	19961
chr2	11408900	11412900	+	2933
chr11	87385300	87389300	+	27566
chr19	29076500	29080500	+	41331
chr11	69822700	69826700	+	27016
chr4	11536800	11540800	+	8131
chr4	125728500	125732500	+	9681
chr5	139464400	139468400	+	13536
chr9	45753300	45757300	+	21776
chr8	106873700	106877700	+	20287
chr1	74344900	74348900	+	834
chr5	139680450	139684450	+	13547
chr5	139731500	139735500	+	13548
chr15	37987800	37991800	+	34719
chr18	77947300	77951300	+	40658
chr18	77919800	77923800	+	40656
chr9	114512100	114516100	+	23237
chr11	9020600	9024600	+	25923
chr18	12384400	12388400	+	39585
chr2	69727750	69731750	+	3910
chr7	26449800	26453800	+	16556
chr10	98719150	98723150	+	25273
chr16	91271700	91275700	+	37362
chr17	53819500	53823500	+	38808
chr5	145517100	145521100	+	13801
chr14	26641100	26645100	+	33049
chr19	42204800	42208800	+	41576
chr10	52139350	52143350	+	24228
chr7	80694700	80698700	+	17298
chr9	108493000	108497000	+	23096
chr1	184065400	184069400	+	2555
chr5	135523300	135527300	+	13372
chr12	106272800	106276800	+	30430
chr4	149949050	149953050	+	10840
chr7	87164100	87168100	+	17396
chr5	115456500	115460500	+	12610
chr8	73933500	73937500	+	19737
chr11	45965000	45969000	+	26409
chr11	45871100	45875100	+	26400
chr9	50691000	50695000	+	21932
chr11	117820100	117824100	+	28751
chr10	80128700	80132700	+	24881
chr11	77312800	77316800	+	27237
chr2	118661900	118665900	+	4524
chr17	26647250	26651250	+	37982
chr11	62330050	62334050	+	26839
chr13	59767400	59771400	+	31881
chr7	107272000	107276000	+	17751
chr11	98896400	98900400	+	28017
chr4	134498000	134502000	+	10101
chr16	17476050	17480050	+	36414
chr6	124887000	124891000	+	15836
chr3	90319800	90323800	+	7088
chr19	45068700	45072700	+	41672
chr5	31564000	31568000	+	11368
chr8	11001000	11005000	+	18887
chr5	64312300	64316300	+	11673
chrX	12167500	12171500	+	42125
chr1	184442000	184446000	+	2567
chr1	184417450	184421450	+	2564
chr13	114586800	114590800	+	32633
chr4	56905300	56909300	+	8633
chr4	56953800	56957800	+	8640
chr12	112805100	112809100	+	30648
chr3	90199200	90203200	+	7086
chr15	98358700	98362700	+	35894
chr15	98353700	98357700	+	35893
chr10	80834950	80838950	+	24918
chr6	128036100	128040100	+	15921
chr16	32086350	32090350	+	36823
chr4	137699600	137703600	+	10316
chr8	113826500	113830500	+	20508
chr8	119773800	119777800	+	20636
chr18	35008350	35012350	+	39849
chr2	50997900	51001900	+	3690
chr1	172098100	172102100	+	2285
chr10	114747400	114751400	+	25390
chr10	80526200	80530200	+	24900
chr10	75346200	75350200	+	24708
chr7	52232800	52236800	+	16951
chr2	109747200	109751200	+	4438
chr1	134377000	134381000	+	1586
chr8	126539400	126543400	+	20984
chr17	56814200	56818200	+	38839
chr8	124959800	124963800	+	20894
chr18	60970700	60974700	+	40258
chr3	104658950	104662950	+	7399
chr4	107032950	107036950	+	9217
chr17	71205000	71209000	+	39004
chr2	172849100	172853100	+	5926
chr6	88417400	88421400	+	15135
chr7	26027100	26031100	+	16539
chr15	98962700	98966700	+	35924
chr12	81886500	81890500	+	29973
chr11	74562050	74566050	+	27125
chr9	114685600	114689600	+	23249
chr4	141733700	141737700	+	10577
chr1	75208600	75212600	+	854
chr14	63745400	63749400	+	33589
chr2	104684600	104688600	+	4382
chr9	64088000	64092000	+	22360
chr7	149709400	149713400	+	18672
chr6	54758000	54762000	+	14710
chr2	129019100	129023100	+	4720
chr4	127011700	127015700	+	9722
chr5	145869100	145873100	+	13821
chr11	106854550	106858550	+	28304
chr17	66302500	66306500	+	38925
chr2	20883750	20887750	+	3042
chr16	93869650	93873650	+	37455
chr11	54914100	54918100	+	26579
chr5	21155800	21159800	+	11202
chr11	95534100	95538100	+	27818
chr2	118865100	118869100	+	4533
chr17	5421200	5425200	+	37631
chr8	94151400	94155400	+	20145
chr11	96742400	96746400	+	27881
chr12	113897600	113901600	+	30702
chr1	46911500	46915500	+	484
chr9	20316400	20320400	+	21289
chr1	88180600	88184600	+	992
chr4	105983400	105987400	+	9168
chr12	105993600	105997600	+	30412
chr1	121389000	121393000	+	1387
chr14	15537100	15541100	+	32842
chr10	17777200	17781200	+	23679
chr11	62934400	62938400	+	26863
chr2	72820000	72824000	+	4013
chr15	78873900	78877900	+	35331
chr9	75291400	75295400	+	22630
chr7	51790200	51794200	+	16935
chr3	87736050	87740050	+	6990
chr11	40499000	40503000	+	26340
chr16	16272200	16276200	+	36388
chr3	63092800	63096800	+	6707
chr2	84319200	84323200	+	4153
chr1	87792950	87796950	+	972
chr3	88495200	88499200	+	7021
chr7	91291750	91295750	+	17564
chr4	117116600	117120600	+	9360
chr4	116968900	116972900	+	9344
chr7	29169300	29173300	+	16611
chr2	172187400	172191400	+	5860
chr17	13189850	13193850	+	37823
chr2	32719400	32723400	+	3443
chr19	47112800	47116800	+	41771
chr7	148157900	148161900	+	18626
chr17	12921300	12925300	+	37818
chr2	105229100	105233100	+	4396
chr18	34384400	34388400	+	39825
chr5	31217700	31221700	+	11358
chr1	154743700	154747700	+	1949
chr3	14618250	14622250	+	6198
chr11	78358600	78362600	+	27294
chr9	64030600	64034600	+	22352
chr12	113869700	113873700	+	30700
chr16	94651700	94655700	+	37485
chr4	62025600	62029600	+	8760
chr6	24604700	24608700	+	14197
chr19	7347400	7351400	+	40976
chr17	56771000	56775000	+	38838
chr5	86603300	86607300	+	11994
chr11	109218700	109222700	+	28380
chr6	136468800	136472800	+	16051
chr11	53591100	53595100	+	26537
chr11	96919150	96923150	+	27893
chr17	64952400	64956400	+	38902
chr15	63853700	63857700	+	35027
chr7	36317000	36321000	+	16811
chr2	4927300	4931300	+	2831
chr1	36989900	36993900	+	327
chr11	6308400	6312400	+	25844
chr7	52748200	52752200	+	16977
chr10	79614900	79618900	+	24850
chr5	137513750	137517750	+	13485
chr9	118417400	118421400	+	23341
chr10	43255000	43259000	+	24129
chr2	174258900	174262900	+	5987
chr10	83000300	83004300	+	24960
chr4	59196100	59200100	+	8716
chr5	135062800	135066800	+	13343
chr18	73853300	73857300	+	40485
chr17	34711900	34715900	+	38428
chr14	22313350	22317350	+	32937
chr11	54836100	54840100	+	26573
chr7	87673500	87677500	+	17439
chr15	98498700	98502700	+	35900
chr5	114569800	114573800	+	12544
chr5	114584800	114588800	+	12546
chr5	135720800	135724800	+	13382
chr5	135656900	135660900	+	13380
chr3	121951050	121955050	+	7589
chr16	8665100	8669100	+	36202
chr5	115134700	115138700	+	12591
chr9	102741850	102745850	+	22921
chr8	91558400	91562400	+	20095
chr12	25772400	25776400	+	29254
chr5	116874100	116878100	+	12685
chr12	28029600	28033600	+	29297
chr6	22290900	22294900	+	14184
chr6	71385150	71389150	+	14851
chr1	135030000	135034000	+	1637
chr2	153483400	153487400	+	5109
chr11	52086050	52090050	+	26491
chr11	88573700	88577700	+	27652
chr11	88168300	88172300	+	27600
chr11	88162000	88166000	+	27599
chr5	92560000	92564000	+	12044
chr13	95280300	95284300	+	32205
chr9	21174200	21178200	+	21325
chr7	132858800	132862800	+	18206
chr5	147766800	147770800	+	13862
chr6	89307200	89311200	+	15172
chr18	35991600	35995600	+	39894
chr2	10442500	10446500	+	2925
chr15	81185600	81189600	+	35442
chr10	24309100	24313100	+	23819
chr4	40211000	40215000	+	8305
chr11	115042050	115046050	+	28540
chr5	3649800	3653800	+	11102
chr17	27145950	27149950	+	38005
chr17	56740900	56744900	+	38837
chr1	155748750	155752750	+	2022
chr9	113618700	113622700	+	23199
chr2	155903200	155907200	+	5174
chr7	133309300	133313300	+	18212
chr6	91622000	91626000	+	15210
chr15	10634700	10638700	+	34395
chr6	56748900	56752900	+	14744
chr9	21119100	21123100	+	21321
chr5	35441300	35445300	+	11437
chr9	113843900	113847900	+	23204
chr12	104641800	104645800	+	30392
chr11	4079800	4083800	+	25740
chr1	89225700	89229700	+	1032
chr11	106982800	106986800	+	28307
chr2	117076950	117080950	+	4500
chr10	82220050	82224050	+	24936
chr14	27337950	27341950	+	33067
chr7	29201950	29205950	+	16612
chr4	133419300	133423300	+	10034
chr13	96286700	96290700	+	32228
chr9	106076600	106080600	+	23000
chr11	94904750	94908750	+	27765
chr11	116354100	116358100	+	28624
chr13	21266400	21270400	+	30979
chr9	21509300	21513300	+	21345
chr9	20460900	20464900	+	21290
chr6	32991500	32995500	+	14341
chr4	135868800	135872800	+	10196
chr6	100231200	100235200	+	15466
chr14	70948700	70952700	+	33777
chr16	38572900	38576900	+	37026
chr15	79265200	79269200	+	35363
chr15	79250500	79254500	+	35361
chr6	72852400	72856400	+	14917
chr10	7660900	7664900	+	23588
chr6	6151600	6155600	+	14125
chr3	36378900	36382900	+	6460
chr4	154453250	154457250	+	11042
chr4	154434700	154438700	+	11041
chr5	124352000	124356000	+	13018
