chr11	68699054	68704054	+	0.0204783	NM_177060	0
chr6	89888501	89893501	-	0.0204853	NM_011684	0
chr17	25632198	25637198	-	0.0205011	NM_011425	0
chr19	43853797	43858797	+	0.0205277	NM_013806	0
chr11	87687038	87692038	-	0.0205544	NM_007946	0
chr9	57529462	57534462	-	0.0205953	NM_009993	0
chr7	16423028	16428028	-	0.0206514	NM_145710	0
chr1	60800231	60805231	+	0.0207181	NM_007642	0
chr12	119435516	119440516	-	0.0207816	NM_010060	0
chr2	181495036	181500036	+	0.0208527	NM_001171615	0
chr11	81779898	81784898	-	0.0209277	NM_001034013	0
chr18	37634421	37639421	+	0.0209912	NM_053141	0
chr10	62664700	62669700	-	0.0210873	NM_182992	0
chrX	8924724	8929724	+	0.0211059	NM_001085537	0
chr14	88869203	88874203	-	0.0211316	NM_178685	0
chr19	41457560	41462560	-	0.0211518	NM_031376	0
chr17	33203003	33208003	-	0.0211701	NM_001009544	0
chr10	58136444	58141444	-	0.0212131	NM_010100	0
chr5	87965220	87970220	-	0.0212411	NM_019878	0
chr15	28130520	28135520	+	0.0212534	NM_133365	0
chr11	102756514	102761514	-	0.0212738	NM_001131020	0
chr6	41628722	41633722	-	0.0212738	NM_001007572	0
chr10	78816335	78821335	+	0.0212902	NM_001101572	0
chr18	58712893	58717893	+	0.0212902	NM_001081072	0
chr6	40575829	40580829	+	0.0213063	NM_001171003	0
chr10	78928702	78933702	+	0.0213148	NM_001104537	0
chrX	97922185	97927185	+	0.0213148	NM_023608	0
chr11	58947877	58952877	-	0.0213204	NM_001171512	0
chr4	42677294	42682294	-	0.021335	NM_001099348	0
chr17	65888122	65893122	-	0.0213724	NM_001008973	0
chr7	7517497	7522497	-	0.0213972	NM_001105065	0
chr5	129599624	129604624	+	0.0214263	NM_001081342	0
chr15	101361251	101366251	-	0.0214794	NM_008474	0
chr12	57793625	57798625	+	0.0214887	NM_011041	0
chr10	57348899	57353899	+	0.0215221	NM_001039053	0
chr3	28593824	28598824	+	0.0215221	NM_031197	0
chr1	108754756	108759756	+	0.0215641	NM_009257	0
chr2	169456145	169461145	+	0.0216358	NM_080455	0
chr1	95754920	95759920	+	0.0216861	NM_199366	0
chr1	87855630	87860630	-	0.0216909	NM_001033290	0
chr10	129829297	129834297	-	0.0216909	NM_001081448	0
chr8	23390912	23395912	+	0.0216994	NM_199257	0
chr10	129890950	129895950	-	0.0217165	NM_001103365	0
chr10	129932435	129937435	-	0.0217165	NM_001103366	0
chr2	180945876	180950876	-	0.0217165	NM_011481	0
chr5	109433455	109438455	-	0.0217421	NM_009491	0
chr11	109581570	109586570	-	0.0217678	NM_153782	0
chr1	38876060	38881060	-	0.0217892	NM_001029878	0
chr2	69505176	69510176	+	0.0217935	NM_001081087	0
chrX	131115679	131120679	-	0.0218193	NM_013482	0
chr4	40993169	40998169	-	0.0219144	NM_007473	0
chr1	175695050	175700050	-	0.0219357	NM_008329	0
chr11	73048760	73053760	+	0.0219492	NM_001001445	0
chr15	78401213	78406213	-	0.0219657	NM_009008	0
chr9	37474807	37479807	-	0.0219666	NM_172454	0
chr17	18412530	18417530	-	0.0219928	NM_001104543	0
chr4	140952014	140957014	-	0.022063	NM_001146307	0
chr8	67509543	67514543	-	0.0220894	NM_001033429	0
chr13	74255962	74260962	+	0.0222136	NM_001081060	0
chr6	67439849	67444849	-	0.0222315	NM_144548	0
chr9	27595853	27600853	+	0.0222371	NM_177906	0
chr1	173985727	173990727	-	0.0222404	NM_010916	0
chr1	58264240	58269240	+	0.0222493	NM_023631	0
chr5	45188946	45193946	-	0.0222583	NM_010698	0
chr3	63939402	63944402	-	0.0222673	NM_001104592	0
chr6	48876894	48881894	+	0.0222762	NM_001081273	0
chrX	13785273	13790273	+	0.0223061	NM_001034100	0
chr1	98892137	98897137	-	0.0223482	NM_001039475	0
chr3	27212998	27217998	+	0.0223754	NM_009425	0
chr15	39687016	39692016	-	0.0223844	NM_022722	0
chr1	78810523	78815523	+	0.0224571	NM_021342	0
chr8	46378189	46383189	-	0.0224754	NM_008455	0
chr3	96631274	96636274	-	0.0225028	NM_001163497	0
chr2	164225693	164230693	+	0.0225211	NM_009036	0
chrX	9692787	9697787	-	0.0225211	NM_016911	0
chr19	21545151	21550151	-	0.0225217	NM_010266	0
chr1	173535491	173540491	-	0.0225855	NM_008534	0
chr8	80734240	80739240	+	0.0225855	NM_183096	0
chr15	101679217	101684217	-	0.022604	NM_008473	0
chr3	87236703	87241703	+	0.0226595	NM_183222	0
chr13	73836143	73841143	-	0.0226781	NM_028878	0
chr7	133556384	133561384	-	0.022706	NM_009844	0
chr6	120441825	120446825	-	0.02272	NM_033567	0
chr2	118527699	118532699	-	0.0227574	NM_001081971	0
chr7	141566511	141571511	-	0.022809	NM_001081331	0
chr10	93000778	93005778	-	0.0228467	NM_027908	0
chr3	74945645	74950645	-	0.0228751	NM_172515	0
chr1	65354830	65359830	+	0.022913	NM_139270	0
chr2	74547049	74552049	+	0.02298	NM_010468	0
chr18	78336858	78341858	-	0.0230028	NM_001171011	0
chr6	18813317	18818317	+	0.0230439	NM_001167757	0
chr13	35009861	35014861	-	0.0230947	NM_027967	0
chr2	107127810	107132810	+	0.0231576	NM_021275	0
chr7	147017072	147022072	+	0.0232501	NM_177469	0
chr2	126442401	126447401	-	0.0232598	NM_008230	0
chr7	72299414	72304414	-	0.0232696	NM_183087	0
chrX	9044450	9049450	-	0.0232794	NM_007807	0
chr5	83782220	83787220	-	0.0233088	NM_153801	0
chr10	42577317	42582317	+	0.0233138	NM_172938	0
chr8	13836089	13841089	-	0.0233256	NM_153093	0
chrX	5044383	5049383	-	0.0233618	NM_010850	0
chr3	87647676	87652676	+	0.0233679	NM_001025571	0
chr7	105345985	105350985	-	0.0233679	NM_001081167	0
chr7	115685040	115690040	+	0.0234076	NM_001011527	0
chr13	22070049	22075049	+	0.0234323	NM_001162928	0
chr8	25783227	25788227	-	0.0234372	NM_010084	0
chr7	149413876	149418876	-	0.0234412	NM_001037822	0
chr12	76406299	76411299	+	0.0234571	NM_023275	0
chr7	111816217	111821217	+	0.0234801	NM_147050	0
chr13	113781075	113786075	+	0.023497	NM_001037914	0
chr6	18813317	18818317	+	0.0235351	NM_029202	0
chr9	112088421	112093421	-	0.023547	NM_028755	0
chr9	87624095	87629095	-	0.0236426	NM_023814	0
chr4	133756919	133761919	-	0.0236578	NM_001080712	0
chr19	48277514	48282514	+	0.0236734	NM_025696	0
chr17	13243146	13248146	-	0.0237002	NM_001013832	0
chrX	20664355	20669355	-	0.023721	NM_183185	0
chr11	116513627	116518627	-	0.0237288	NM_030206	0
chr7	13581541	13586541	-	0.0237492	NM_009512	0
chr18	62480857	62485857	+	0.0237543	NM_008313	0
chr2	121779828	121784828	-	0.0238208	NM_008545	0
chr6	85074088	85079088	-	0.0238259	NM_001034902	0
chr7	121886279	121891279	+	0.0238311	NM_173767	0
chr9	46073690	46078690	+	0.0238311	NM_080434	0
chr3	88186386	88191386	-	0.0238492	NM_007541	0
chr5	24044266	24049266	-	0.0238619	NM_080444	0
chr4	140952621	140957621	-	0.0238946	NM_024412	0
chr14	71286936	71291936	+	0.0239463	NM_008115	0
chr14	120439657	120444657	-	0.0239657	NM_001001490	0
chrX	9459747	9464747	+	0.0240382	NM_177704	0
chr16	37913581	37918581	+	0.0241378	NM_153394	0
chr3	88180621	88185621	-	0.0241531	NM_001032298	0
chr13	58710238	58715238	-	0.0242383	NM_022317	0
chr10	78178987	78183987	-	0.0242809	NM_009809	0
chr17	55582014	55587014	+	0.0242809	NM_172829	0
chr6	52175369	52180369	-	0.024345	NM_010456	0
chr5	130842327	130847327	+	0.0243772	NM_181045	0
chr6	129048934	129053934	-	0.024388	NM_153506	0
chr8	122665828	122670828	+	0.0244148	NM_001163760	0
chr17	85080263	85085263	-	0.0244418	NM_031884	0
chr10	61712185	61717185	+	0.024496	NM_009314	0
chr1	93073398	93078398	+	0.0245087	NM_178401	0
chr3	66098741	66103741	-	0.0245092	NM_145820	0
chr7	138463806	138468806	-	0.0245177	NM_008411	0
chr13	99405365	99410365	-	0.0245612	NM_026685	0
chr11	5466686	5471686	+	0.0246323	NM_023816	0
chr11	5847602	5852602	-	0.0246378	NM_010292	0
chr8	125707134	125712134	+	0.0246488	NM_007876	0
chr11	31897458	31902458	+	0.0246598	NM_008741	0
chr6	97200774	97205774	-	0.0246708	NM_001081157	0
chr7	116071672	116076672	-	0.0246763	NM_175532	0
chr4	104435921	104440921	+	0.0247038	NM_133882	0
chr11	41812180	41817180	-	0.0247813	NM_008073	0
chr11	89397869	89402869	-	0.0247924	NM_001080933	0
chr18	51274551	51279551	+	0.0248704	NM_001081224	0
chr6	128918177	128923177	+	0.0249039	NM_001168224	0
chr12	32891514	32896514	-	0.0250205	NM_001146200	0
chr2	26060076	26065076	-	0.0250507	NM_001039653	0
chr18	44490727	44495727	+	0.025062	NM_001033621	0
chr11	113925265	113930265	-	0.0251265	NM_172800	0
chr3	93626941	93631941	+	0.0251278	NM_207271	0
chr7	127286804	127291804	-	0.0251418	NM_011775	0
chr2	102543594	102548594	+	0.0251463	NM_001077515	0
chr12	81859702	81864702	-	0.0251475	NM_001008423	0
chr2	103141353	103146353	-	0.0252163	NM_007914	0
chr7	106857850	106862850	-	0.0252508	NM_175316	0
chr6	85817131	85822131	-	0.025275	NM_053096	0
chr6	142517876	142522876	-	0.0252797	NM_008428	0
chr9	44057547	44062547	-	0.0253608	NM_133226	0
chr1	34633537	34638537	+	0.0254074	NM_213727	0
chr8	122635051	122640051	+	0.025511	NM_001163761	0
chr19	12532268	12537268	+	0.0255129	NM_010821	0
chr11	50661186	50666186	+	0.0255364	NM_173372	0
chr11	75250977	75255977	-	0.0255364	NM_008878	0
chr9	123673328	123678328	+	0.0255837	NM_009913	0
chr5	143939695	143944695	+	0.0256311	NM_177880	0
chrX	54659330	54664330	+	0.0256549	NM_001128625	0
chr1	186554372	186559372	-	0.0257864	NM_008250	0
chr17	26079876	26084876	-	0.0258346	NM_001039038	0
chr15	101753166	101758166	-	0.0258699	NM_008475	0
chr3	123373310	123378310	-	0.0258925	NM_031186	0
chr10	88345736	88350736	+	0.0259265	NM_145423	0
chr1	59149744	59154744	-	0.0259558	NM_175200	0
chr3	109944390	109949390	-	0.0259562	NM_001163349	0
chr16	44330951	44335951	-	0.0260352	NM_198034	0
chr5	104056422	104061422	-	0.0260414	NM_029415	0
chr14	55241146	55246146	+	0.0260475	NM_175204	0
chr18	37300622	37305622	+	0.0261679	NM_001003672	0
chr10	60157238	60162238	-	0.026172	NM_023370	0
chr3	40509792	40514792	+	0.0262142	NM_178386	0
chr13	115720249	115725249	-	0.0262266	NM_008396	0
chr13	14613493	14618493	-	0.0263042	NM_001081348	0
chr5	88954922	88959922	-	0.0263265	NM_152839	0
chr19	40731283	40736283	+	0.0263578	NM_009848	0
chr13	117097896	117102896	-	0.0264006	NM_021459	0
chr17	52739087	52744087	+	0.0265158	NM_001031811	0
chr15	66330472	66335472	-	0.0265412	NM_019457	0
chr10	115611313	115616313	+	0.0265901	NM_001161839	0
chr1	164566280	164571280	+	0.0265922	NM_010865	0
chr11	96224071	96229071	+	0.0266307	NM_008266	0
chr9	50361243	50366243	-	0.0266563	NM_133217	0
chr6	137117017	137122017	-	0.0266692	NM_181988	0
chr3	129536656	129541656	+	0.026682	NM_007686	0
chr2	110201150	110206150	-	0.0267336	NM_026271	0
chrX	51098873	51103873	-	0.0267348	NM_011725	0
chr17	32555920	32560920	-	0.0267466	NM_021319	0
chr5	91500642	91505642	+	0.0267466	NM_007950	0
chr16	31875895	31880895	+	0.0267724	NM_013900	0
chr17	37449382	37454382	-	0.0268649	NM_001011721	0
chr1	75128464	75133464	-	0.0268765	NM_194333	0
chr10	60757583	60762583	+	0.0269289	NM_011073	0
chr5	86800412	86805412	-	0.0270342	NM_145561	0
chr5	123936333	123941333	+	0.0270474	NM_001033461	0
chr5	90886914	90891914	+	0.0270739	NM_009654	0
chr16	7066927	7071927	+	0.0270871	NM_183188	0
chr16	26988060	26993060	-	0.0270871	NM_001013761	0
chr1	174518699	174523699	-	0.0271137	NM_029084	0
chr2	28416882	28421882	-	0.0271403	NM_009885	0
chr2	155876683	155881683	-	0.0271803	NM_001136556	0
chrX	35666443	35671443	+	0.0272338	NM_133690	0
chr4	43993375	43998375	+	0.0272472	NM_001002787	0
chr19	45222204	45227204	+	0.0272607	NM_021901	0
chr1	154243996	154248996	+	0.0272808	NM_177756	0
chr13	101015291	101020291	-	0.0273034	NM_010870	0
chr18	37176883	37181883	+	0.0273098	NM_138663	0
chr2	104248491	104253491	-	0.0273226	NM_001033347	0
chr9	7461140	7466140	+	0.027328	NM_032006	0
chr17	80612253	80617253	+	0.027355	NM_026351	0
chr3	157226855	157231855	+	0.0274093	NM_011196	0
chr11	59353187	59358187	+	0.0275115	NM_145827	0
chr8	107447159	107452159	+	0.0275595	NM_001163756	0
chr1	123423042	123428042	-	0.0276007	NM_010483	0
chrX	70067774	70072774	+	0.0276559	NM_020488	0
chr4	47002586	47007586	-	0.0276698	NM_001081141	0
chr1	39775834	39780834	-	0.0276836	NM_001145660	0
chr19	24934332	24939332	-	0.0277218	NM_175013	0
chr18	37130577	37135577	+	0.0277404	NM_009957	0
chr8	106691412	106696412	+	0.0277911	NM_001141925	0
chr6	122500826	122505826	+	0.0278214	NM_009645	0
chr4	42347021	42352021	-	0.0279746	NM_001099348	0
chr3	153991524	153996524	-	0.0279777	NM_010713	0
chr19	34713233	34718233	-	0.0280173	NM_053217	0
chr8	106691412	106696412	+	0.0280904	NM_001141924	0
chrX	71016760	71021760	+	0.0281772	NM_019684	0
chr1	90404641	90409641	-	0.0281965	NM_008132	0
chr8	121958061	121963061	+	0.028206	NM_027950	0
chrX	35063834	35068834	-	0.0282109	NM_001039698	0
chr8	38053628	38058628	+	0.0282636	NM_001039220	0
chr2	165223894	165228894	-	0.0282781	NM_029021	0
chr18	37124409	37129409	+	0.0283029	NM_007767	0
chr11	114921352	114926352	-	0.0283796	NM_172050	0
chr5	74039618	74044618	+	0.0283942	NM_178387	0
chr7	118123609	118128609	-	0.028438	NM_194464	0
chr6	32536192	32541192	-	0.0285396	NM_175750	0
chr1	155497166	155502166	+	0.0285899	NM_026380	0
chr7	111124689	111129689	+	0.028591	NM_147118	0
chr1	39706027	39711027	-	0.0286145	NM_170597	0
chr1	10708024	10713024	-	0.028659	NM_177834	0
chr10	127702052	127707052	+	0.028659	NM_133997	0
chr4	73594750	73599750	-	0.028659	NM_027981	0
chr11	120389040	120394040	+	0.0286739	NM_008101	0
chr1	95947130	95952130	-	0.0286887	NM_008798	0
chr15	77947710	77952710	-	0.0287157	NM_007583	0
chr14	56141802	56146802	-	0.0287783	NM_001136074	0
chr3	66020808	66025808	+	0.0287783	NM_008987	0
chr9	70780615	70785615	-	0.0288083	NM_008280	0
chr13	59831113	59836113	-	0.0289061	NM_177711	0
chr9	38411051	38416051	+	0.0290119	NM_146786	0
chr15	76550603	76555603	-	0.0290504	NM_198119	0
chr14	34851263	34856263	+	0.0290656	NM_001034880	0
chr3	92375637	92380637	-	0.0290809	NM_008412	0
chr2	63020344	63025344	-	0.0291268	NM_133207	0
chr10	120746245	120751245	-	0.0291473	NM_029057	0
chr17	33333006	33338006	+	0.0291652	NM_207175	0
chr11	96161825	96166825	+	0.0291729	NM_008268	0
chr5	146994880	146999880	-	0.0292445	NM_001008547	0
chr2	121204676	121209676	-	0.0292559	NM_080459	0
chr6	45007059	45012059	+	0.0293106	NM_001004357	0
chr14	52967719	52972719	-	0.0293202	NM_001012269	0
chr14	52990726	52995726	-	0.0293202	NM_146432	0
chr14	50143512	50148512	-	0.0294056	NM_029238	0
chr18	57289743	57294743	+	0.0294447	NM_001001979	0
chr9	39798396	39803396	+	0.0294768	NM_147105	0
chr9	39806810	39811810	-	0.0294768	NM_147108	0
chr2	73106982	73111982	+	0.029492	NM_001005343	0
chr4	118291010	118296010	-	0.0295075	NM_026789	0
chr6	40533804	40538804	-	0.0295391	NM_021364	0
chr15	98636356	98641356	-	0.0295785	NM_001013741	0
chr2	112097448	112102448	-	0.0296499	NM_172521	0
chr9	119975400	119980400	-	0.0296658	NM_009987	0
chr6	90125709	90130709	+	0.029667	NM_053222	0
chrX	35020193	35025193	-	0.0296989	NM_001039696	0
chr16	97682512	97687512	-	0.029714	NM_010846	0
chr7	140869744	140874744	-	0.0297696	NM_152944	0
chr12	10373776	10378776	+	0.0298177	NM_027588	0
chr11	99281573	99286573	-	0.0298338	NM_010661	0
chr5	13396308	13401308	+	0.0298706	NM_009152	0
chr10	45006110	45011110	+	0.0298822	NM_024286	0
chr9	55385955	55390955	+	0.0298822	NM_027397	0
chr14	30533050	30538050	-	0.0299388	NM_009785	0
chr5	137440738	137445738	+	0.0299631	NM_021719	0
chrX	63903333	63908333	+	0.0299874	NM_198863	0
chr8	35175083	35180083	+	0.0300771	NM_001126314	0
chr19	34674458	34679458	-	0.0301074	NM_001101605	0
chr13	113368870	113373870	-	0.0301756	NM_139299	0
chr8	125927981	125932981	+	0.0301756	NM_008559	0
chr16	67619153	67624153	-	0.0302041	NM_001145977	0
chr17	85079470	85084470	+	0.0302499	NM_026180	0
chr9	104469117	104474117	+	0.0302747	NM_028719	0
chr17	42746262	42751262	-	0.0303245	NM_181753	0
chr8	107468255	107473255	+	0.0303411	NM_001079865	0
chr11	72246027	72251027	+	0.0303578	NM_027819	0
chr11	117719065	117724065	+	0.0303911	NM_001085535	0
chr7	27901973	27906973	+	0.0303911	NM_007817	0
chr15	89214321	89219321	+	0.0304413	NM_001160178	0
chr1	175841053	175846053	-	0.0304921	NM_001033450	0
chrX	71134440	71139440	+	0.0305422	NM_019404	0
chr17	13065899	13070899	+	0.0305759	NM_030726	0
chrX	103775524	103780524	+	0.0305759	NM_001033541	0
chr13	24703478	24708478	+	0.0306189	NM_178658	0
chr1	135815978	135820978	-	0.0307374	NM_054077	0
chr4	110067395	110072395	+	0.030763	NM_030231	0
chr17	13544437	13549437	+	0.0308278	NM_001167578	0
chrX	94264934	94269934	+	0.0308488	NM_001033361	0
chr8	77394072	77399072	+	0.030866	NM_027837	0
chr3	144952435	144957435	+	0.0310001	NM_027770	0
chr8	62981920	62986920	+	0.0310741	NM_011834	0
chr2	26718499	26723499	-	0.0310916	NM_030718	0
chr2	158080976	158085976	+	0.0310916	NM_177850	0
chrX	70434517	70439517	+	0.0311332	NM_001081643	0
chrX	132226329	132231329	-	0.0311441	NM_027952	0
chr2	181224910	181229910	+	0.0311616	NM_183181	0
chrX	141781437	141786437	-	0.0311792	NM_178358	0
chr11	82985687	82990687	+	0.0311867	NM_011410	0
chr1	128387504	128392504	-	0.0312762	NM_172484	0
chr18	20158598	20163598	-	0.0312791	NM_007882	0
chr12	25364660	25369660	-	0.0313027	NM_001004455	0
chr7	28853254	28858254	+	0.0313296	NM_001122603	0
chr15	41699266	41704266	-	0.0313915	NM_175456	0
chr4	120201835	120206835	+	0.0313915	NM_177570	0
chr3	57494459	57499459	-	0.0314451	NM_001033349	0
chr15	75095850	75100850	+	0.0314598	NM_008530	0
chr9	107446640	107451640	+	0.0315527	NM_053253	0
chr12	83715024	83720024	+	0.0315697	NM_015812	0
chr12	37037755	37042755	+	0.0315887	NM_025312	0
chr2	134608899	134613899	+	0.0316158	NM_001145830	0
chr8	122023598	122028598	-	0.0316179	NM_001009950	0
chr3	15746436	15751436	-	0.0316285	NM_001173459	0
chr4	135281134	135286134	+	0.0316792	NM_178257	0
chr11	78309621	78314621	+	0.0316974	NM_011707	0
chr10	61883205	61888205	-	0.0317611	NM_145419	0
chr17	13424736	13429736	+	0.0317819	NM_001167913	0
chr6	18057061	18062061	-	0.0317884	NM_023729	0
chr11	66981528	66986528	+	0.0317977	NM_001039545	0
chr19	7007005	7012005	-	0.03188	NM_008431	0
chr13	58007693	58012693	-	0.0319086	NM_001166465	0
chr14	60214796	60219796	-	0.0319161	NM_001168535	0
chr4	11682303	11687303	+	0.0319537	NM_019753	0
chr1	23107092	23112092	-	0.0319553	NM_025746	0
chr13	73671194	73676194	+	0.0320092	NM_010020	0
chr3	106901484	106906484	+	0.0320092	NM_008417	0
chr17	65987096	65992096	-	0.0320277	NM_153519	0
chr11	101034757	101039757	-	0.0320649	NM_007721	0
chr7	14838182	14843182	-	0.0321565	NM_001081325	0
chr5	77442047	77447047	+	0.0321768	NM_027970	0
chr10	78213812	78218812	-	0.0322143	NM_027630	0
chr13	33172971	33177971	+	0.0322316	NM_173052	0
chr5	65321938	65326938	-	0.0322953	NM_030682	0
chr2	145065346	145070346	+	0.0323272	NM_053195	0
chr1	63774892	63779892	-	0.0323461	NM_029696	0
chr13	28105091	28110091	+	0.0323829	NM_011165	0
chr19	29482408	29487408	+	0.032403	NM_021396	0
chr5	91453542	91458542	+	0.03246	NM_053087	0
chr17	24938326	24943326	+	0.0324791	NM_029197	0
chr6	113383749	113388749	-	0.0324982	NM_178373	0
chr15	92424539	92429539	+	0.0326035	NM_001164594	0
chr4	128433501	128438501	+	0.0326324	NM_001009819	0
chr1	136540257	136545257	+	0.0326709	NM_009307	0
chr14	40284376	40289376	-	0.0326901	NM_008734	0
chr13	89677240	89682240	+	0.032826	NM_013500	0
chr2	85357092	85362092	-	0.032826	NM_001081664	0
chr6	90149810	90154810	+	0.0328456	NM_053223	0
chrX	68300430	68305430	+	0.0330023	NM_001081354	0
chr2	163048189	163053189	+	0.033022	NM_001098799	0
chr15	43000364	43005364	-	0.0331209	NM_172815	0
chr7	138694575	138699575	+	0.0331407	NM_145998	0
chr1	164826843	164831843	-	0.0331606	NM_018881	0
chr3	62407062	62412062	-	0.0331606	NM_177346	0
chr7	17488838	17493838	+	0.0331805	NM_008967	0
chr10	80264992	80269992	+	0.0332203	NM_007445	0
chr5	75468625	75473625	+	0.0332203	NM_133256	0
chr4	49419023	49424023	-	0.0332613	NM_145368	0
chr19	44264932	44269932	-	0.0333104	NM_181422	0
chrX	67795732	67800732	+	0.0333216	NM_001081476	0
chr1	136130008	136135008	-	0.0333807	NM_001039510	0
chr11	96202082	96207082	+	0.0333908	NM_010458	0
chr12	85376328	85381328	+	0.0335759	NM_134247	0
chr1	89988575	89993575	+	0.0335834	NM_201642	0
chr3	98081353	98086353	+	0.0336038	NM_008256	0
chr2	175110306	175115306	-	0.0336272	NM_001033123	0
chr2	175798170	175803170	-	0.0336272	NM_001033123	0
chr2	176327863	176332863	-	0.0336272	NM_001033123	0
chr8	85811246	85816246	+	0.0336447	NM_009463	0
chr2	120112805	120117805	-	0.0336652	NM_001024137	0
chr17	42877128	42882128	-	0.0336959	NM_001033493	0
chr16	96499638	96504638	+	0.0337679	NM_033149	0
chr11	115126557	115131557	-	0.033899	NM_010350	0
chr5	12380165	12385165	+	0.0339285	NM_028882	0
chr11	105826260	105831260	+	0.0339684	NM_207624	0
chr3	108027517	108032517	-	0.0340695	NM_008596	0
chr19	3989751	3994751	+	0.0341221	NM_011533	0
chr8	116370739	116375739	-	0.0341783	NM_172466	0
chr1	21336757	21341757	+	0.034199	NM_183322	0
chr16	11981205	11986205	+	0.0342701	NM_028277	0
chr4	73656506	73661506	+	0.0343999	NM_001163732	0
chr17	34804479	34809479	+	0.0345041	NM_031176	0
chr17	14082379	14087379	+	0.0345052	NM_001122977	0
chr8	61387551	61392551	+	0.0345052	NM_173411	0
chr1	40320430	40325430	+	0.0345124	NM_001123382	0
chr7	142599049	142604049	+	0.0345195	NM_183193	0
chr14	51510930	51515930	-	0.0345483	NM_001166651	0
chr2	22159694	22164694	+	0.0345843	NM_148413	0
chr11	98522664	98527664	+	0.0345848	NM_021347	0
chr11	61463822	61468822	+	0.0345915	NM_027817	0
chr11	61019243	61024243	+	0.0346783	NM_001112725	0
chr3	66783693	66788693	-	0.0347436	NM_013665	0
chr12	85907801	85912801	+	0.0347873	NM_007701	0
chr11	102003900	102008900	+	0.0349191	NM_145829	0
chr13	10358049	10363049	-	0.0349191	NM_033269	0
chr17	32793427	32798427	+	0.0349687	NM_001101588	0
chr5	38213824	38218824	-	0.0350301	NM_010835	0
chr16	92357713	92362713	-	0.035063	NM_008424	0
chr3	107318936	107323936	-	0.0350741	NM_172271	0
chr10	79430468	79435468	+	0.035101	NM_130455	0
chrX	20123943	20128943	+	0.035141	NM_009060	0
chr17	34532764	34537764	+	0.0351633	NM_001163855	0
chr3	82851712	82856712	-	0.0351633	NM_181849	0
chr18	32297224	32302224	-	0.0352529	NM_001042767	0
chr1	182411635	182416635	-	0.0353431	NM_001081227	0
chr11	3961843	3966843	+	0.0353657	NM_001029937	0
chr6	65618604	65623604	+	0.0354261	NM_172399	0
chr19	17910122	17915122	-	0.0354318	NM_001163144	0
chr10	88191846	88196846	-	0.0354336	NM_001037166	0
chr12	17329536	17334536	-	0.0355281	NM_133699	0
chr6	52152586	52157586	-	0.035529	NM_010453	0
chr13	113075658	113080658	+	0.0355475	NM_001168405	0
chr3	96833338	96838338	+	0.0355818	NM_008121	0
chr15	103138869	103143869	-	0.0356621	NM_030720	0
chr10	111705178	111710178	+	0.0357081	NM_001025581	0
chr2	180867930	180872930	-	0.0357182	NM_010611	0
chr15	94232781	94237781	-	0.0357199	NM_001164785	0
chr2	74598036	74603036	+	0.0357447	NM_010467	0
chr15	26235826	26240826	+	0.0357543	NM_177597	0
chr16	32485965	32490965	-	0.0358238	NM_145932	0
chr16	95217303	95222303	-	0.035847	NM_010606	0
chr5	101146702	101151702	-	0.0358935	NM_152803	0
chr2	25716373	25721373	+	0.0359129	NM_001145403	0
chr10	6804262	6809262	-	0.0359168	NM_027391	0
chr2	87345614	87350614	+	0.0359168	NM_178249	0
chr11	99210408	99215408	-	0.0359401	NM_010666	0
chr11	99352424	99357424	-	0.0359401	NM_033373	0
chr11	105316049	105321049	-	0.0359986	NM_172568	0
chr8	87887223	87892223	-	0.0360338	NM_175441	0
chr3	38782861	38787861	+	0.0360532	NM_183221	0
chr17	33689651	33694651	+	0.036059	NM_053214	0
chr8	47378025	47383025	-	0.0361044	NM_173789	0
chr4	115122208	115127208	+	0.0361366	NM_001100185	0
chr6	112437802	112442802	-	0.0363257	NM_001081147	0
chr13	99121199	99126199	+	0.036343	NM_008242	0
chrX	7181228	7186228	+	0.0364193	NM_019582	0
chr8	95481945	95486945	+	0.0364313	NM_009209	0
chr2	103807443	103812443	+	0.0364373	NM_001142335	0
chr4	32687357	32692357	-	0.0364373	NM_010289	0
chr11	49270182	49275182	+	0.0364618	NM_146473	0
chr5	113004205	113009205	-	0.0365276	NM_019982	0
chr18	37095858	37100858	+	0.0365477	NM_198117	0
chr7	3565735	3570735	-	0.0366216	NM_175632	0
chr4	133781298	133786298	-	0.036679	NM_001130030	0
chr6	87051739	87056739	+	0.0367072	NM_001167937	0
chr1	145849279	145854279	-	0.0367643	NM_009061	0
chr1	66512020	66517020	+	0.0367901	NM_175510	0
chr15	89395756	89400756	+	0.036801	NM_013455	0
chr8	131587373	131592373	-	0.036801	NM_029061	0
chr8	14092874	14097874	+	0.0368173	NM_172910	0
chr1	40493493	40498493	+	0.03685	NM_010743	0
chrX	71888974	71893974	-	0.0368833	NM_001099302	0
chr11	32183963	32188963	+	0.0368854	NM_001033981	0
chr11	69573346	69578346	-	0.0368992	NM_019871	0
chrX	104341792	104346792	+	0.0369115	NM_001122595	0
chrX	72079534	72084534	+	0.0369349	NM_001081670	0
chr16	97390342	97395342	-	0.0369732	NM_031174	0
chr7	16478472	16483472	+	0.0369754	NM_001033638	0
chr14	25109585	25114585	+	0.0369843	NM_001033214	0
chr6	126593819	126598819	-	0.0369979	NM_010595	0
chr11	67087625	67092625	+	0.0370075	NM_177369	0
chr17	25254704	25259704	+	0.0370723	NM_001163416	0
