NM_011415	2687607	chr16	14705951	14709475	-1.64748771137507	0.0469916	0.338074	+	0
NM_001159748	2263385	chr1	109486582	109502727	-1.64735267870734	0.127953	0.257165	+	0
NM_178751	3163925	chr5	136623331	136646526	-1.6471034355226	0.0873723	0.297841	-	0
NM_001034878	2423215	chr11	114588725	114619200	-1.64684387324696	0.0708101	0.314504	+	0
NM_011667	3521241	chrY	155155	180667	-1.64573370733434	0.0893388	0.296404	+	0
NM_001037909	2253357	chr1	85242918	85267141	-1.6454900508266	0.0425207	0.343315	-	0
NM_009251	2502587	chr12	105452753	105480144	-1.64547450029905	0.0914584	0.294383	+	0
NM_008067	3474993	chrX	69678014	69901585	-1.64542266695361	0.0859122	0.29995	-	0
NM_181273	3485351	chrX	93651684	93726762	-1.64497701105477	0.117443	0.268591	+	0
NM_007870	2585259	chr14	8797703	8826696	-1.64481641633592	0.0855923	0.300504	-	0
NM_001135100	3375897	chr8	113265729	113329803	-1.64474907783821	0.0354273	0.350694	-	0
NM_010235	2823161	chr19	5447697	5455938	-1.64463513070956	0.170324	0.215843	+	0
NM_001032414	2980021	chr3	87553018	87572875	-1.64463513070956	0.0933754	0.292791	-	0
NM_007586	3375849	chr8	112666437	112692106	-1.64370332340199	0.0204033	0.366123	-	0
NM_178630	3188517	chr6	34730431	34807932	-1.64327394901456	0.086097	0.300595	+	0
NM_183187	2585435	chr14	9128791	9142290	-1.64236924526916	0.0768235	0.310219	-	0
NM_001164034	3232495	chr6	126051430	126116762	-1.64090278006468	0.0204605	0.367149	-	0
NM_009199	2834071	chr19	28909655	28988450	-1.64030957610119	0.0863524	0.301487	+	0
NM_025753	2900733	chr2	130232257	130233530	-1.63862473386908	2.77556e-17	0.388494	+	0
NM_009663	3171823	chr5	150076633	150099623	-1.63833133608908	0	0.418667	+	0
NM_172752	3344721	chr8	46593148	46913258	-1.63774479864964	0.111518	0.277318	+	0
NM_011148	3135171	chr5	92655999	92682185	-1.6368656370355	0.0569938	0.332184	-	0
NM_025271	3045101	chr4	56752876	56754297	-1.6366909250529	0.0205469	0.368699	-	0
NM_016901	2985991	chr3	94237087	94240538	-1.63598724766764	2.77556e-17	0.38952	-	0
NM_001001985	3113811	chr5	34338632	34348565	-1.63552524719742	0.113592	0.276108	+	0
NM_001099785	2959279	chr3	41546539	41562861	-1.63383819275771	0.0544131	0.335945	+	0
NM_013549	2988699	chr3	96049460	96050038	-1.63159150107554	0.149117	0.242119	-	0
NM_001162919	2519671	chr13	21513143	21532579	-1.63142793032572	0.0897611	0.301538	-	0
NM_001011782	3300231	chr7	109625286	109626416	-1.63069219286904	2.77556e-17	0.391589	-	0
NM_080285	3181149	chr6	18316476	18464825	-1.63043685503016	0.110371	0.281317	-	0
NM_026865	2416633	chr11	101280127	101286647	-1.63001824206236	0.174911	0.21694	-	0
NM_010276	3020017	chr4	11631593	11642140	-1.62936004687097	0.057423	0.334686	+	0
NM_001042672	2902095	chr2	132358460	132403984	-1.6291356452319	0.169816	0.222381	-	0
NM_027808	3004619	chr3	127373227	127483445	-1.62912544635378	0.100978	0.291223	-	0
NM_001033260	2327801	chr10	62122169	62188847	-1.62892149063186	0.0778637	0.314419	-	0
NM_001163614	2343727	chr10	85391235	85392392	-1.62576040243904	0.00278841	0.390737	+	0
NM_008059	2300045	chr1	195098353	195099382	-1.6253691432655	0	0.42413	-	0
NM_194060	3071053	chr4	119939682	119959866	-1.62497295882123	0.0656391	0.328195	-	0
NM_001170975	3382317	chr8	126029587	126039355	-1.62421150654272	0.097239	0.296895	-	0
NM_053226	3214557	chr6	90173310	90174432	-1.62358754803854	2.77556e-17	0.394381	-	0
NM_010103	2566263	chr13	88961076	89462830	-1.62330359829574	0.106743	0.287748	+	0
NM_001005508	2290399	chr1	173319090	173340368	-1.62291836684798	0.0986611	0.295983	+	0
NM_001163637	2799657	chr18	43691061	43847427	-1.62276634264543	0.0858338	0.308869	-	0
NM_145594	3342295	chr8	42276787	42300510	-1.62180405902167	2.77556e-17	0.395085	-	0
NM_029002	3334215	chr8	24263742	24269420	-1.62001363880629	0.0579623	0.337829	+	0
NM_172883	3144757	chr5	108870072	108877910	-1.61702663408278	0.0661625	0.330813	-	0
NM_025331	3174881	chr6	3953986	3958445	-1.61702663408278	0	0.427681	+	0
NM_021412	2361705	chr10	128228008	128237880	-1.61606985523215	0.175839	0.221518	+	0
NM_001085370	2249287	chr1	75382184	75428879	-1.61598932615608	0.13334	0.264048	+	0
NM_010889	2870373	chr2	51992166	52194318	-1.61559683974968	0.154551	0.242994	-	0
NM_001085378	2913209	chr2	155436947	155460043	-1.61557168561774	0.194497	0.203056	+	0
NM_028886	3187293	chr6	33979447	34084034	-1.61463137514545	0.078984	0.318943	+	0
NM_175448	2315183	chr10	33232139	33344406	-1.61383255474461	0.0663743	0.331871	-	0
NM_001164565	3040779	chr4	49456405	49463981	-1.6130644804898	0.105801	0.29275	-	0
NM_001163270	2743515	chr17	25379604	25393309	-1.6122318117385	0.182143	0.216741	-	0
NM_183023	2917297	chr2	163689616	163744419	-1.6122318117385	0	0.429737	-	0
NM_001136240	2594259	chr14	30822185	30853652	-1.61219671443121	0.121085	0.277814	+	0
NM_001111142	2760223	chr17	46391113	46394265	-1.61030829110374	0.0210962	0.378556	+	0
NM_010905	3061751	chr4	97444316	97785567	-1.60904299042606	0.131864	0.268295	+	0
NM_024124	2472199	chr12	35056367	35213754	-1.60877313344862	0.100067	0.3002	-	0
NM_008725	3095133	chr4	147374854	147376176	-1.60861824845042	0	0.431293	+	0
NM_001045532	2522899	chr13	27941270	27949577	-1.60836848447608	0	0.450701	+	0
NM_011866	2729957	chr17	8994609	9179513	-1.60598886723465	0.124837	0.276545	+	0
NM_172633	2818931	chr18	86882439	86887675	-1.60423646345464	0.058884	0.343201	+	0
NM_019725	2338873	chr10	81038276	81053590	-1.60342105010927	0.0739526	0.328462	+	0
NM_181752	2485971	chr12	73170604	73171978	-1.60305830547006	0.0212497	0.381311	-	0
NM_178098	2540657	chr13	60943972	60965777	-1.60232824611411	0.0212652	0.381589	-	0
NM_009325	2338627	chr10	80791475	80797917	-1.60066153772461	0.0492445	0.354281	+	0
NM_001033367	2771991	chr17	74825634	74858448	-1.60066153772461	0.0939161	0.30961	-	0
NM_177647	2850411	chr2	3430336	3443648	-1.59980941554214	0.0801637	0.323707	+	0
NM_177765	3290837	chr7	87391261	87405707	-1.59881454079697	0.0802436	0.324029	+	0
NM_172946	2415457	chr11	99094411	99105381	-1.59831500199443	0.0743312	0.330143	-	0
NM_145469	2647069	chr15	34502553	34608461	-1.5972672760074	0.0942353	0.310662	-	0
NM_182840	2916197	chr2	160732173	160738064	-1.59591969663319	0.090272	0.315172	-	0
NM_178870	2394777	chr11	64248833	64336337	-1.59487447595705	0.101673	0.304195	+	0
NM_001083906	3359509	chr8	79426406	79767538	-1.59452959570098	0.0981733	0.307835	+	0
NM_007526	2534169	chr13	48758404	48761876	-1.59354979960727	0.0214527	0.384953	+	0
NM_001085501	2938843	chr2	178145911	178149177	-1.59342677749512	0.0858942	0.320562	-	0
NM_001029933	3259389	chr7	24960063	24967337	-1.5929102498285	0.06149	0.345175	+	0
NM_030025	2240581	chr1	54307526	54425571	-1.59255129727768	0.0946809	0.312131	+	0
NM_027518	2604085	chr14	45839391	45900651	-1.59118059616327	0.0678951	0.339476	+	0
NM_001003910	2343973	chr10	86168555	86239588	-1.59040518928121	0.121729	0.285957	+	0
NM_008005	2379577	chr11	33017430	33047400	-1.59005203863426	2.77556e-17	0.40783	-	0
NM_001033452	2886775	chr2	93695519	93709260	-1.58913051059724	0.0597803	0.348425	-	0
NM_009440	3489507	chrX	100609805	100619919	-1.58790149490358	0	0.440322	+	0
NM_001163556	3260449	chr7	25876135	25917479	-1.58728510779297	0.0864235	0.322537	-	0
NM_052991	3266547	chr7	31836697	31839872	-1.58728510779297	0	0.493659	-	0
NM_001033267	2424469	chr11	116302638	116315661	-1.58636123891663	0.0599462	0.349392	-	0
NM_007925	3162513	chr5	135178465	135223124	-1.58586788092167	0.0953065	0.314233	-	0
NM_172124	2228171	chr1	23768764	23854697	-1.58516001997458	0.199447	0.210383	+	0
NM_001039185	3260763	chr7	26246720	26262644	-1.58386276256507	0.040828	0.369535	-	0
NM_009132	2474073	chr12	40786359	40860815	-1.58358012526482	0.0754344	0.335043	-	0
NM_001024720	2282441	chr1	152409631	152840565	-1.58292744095575	0.155563	0.255184	-	0
NM_146139	2996293	chr3	109376924	109488612	-1.5808310194251	0.0994485	0.31216	+	0
NM_001081268	3316095	chr7	135028957	135034484	-1.58072412731315	0.203064	0.208589	-	0
NM_027732	3260227	chr7	25655078	25662666	-1.58048609048433	0.0377789	0.373972	+	0
NM_013563	3487099	chrX	98459725	98463545	-1.58048609048433	0.0377789	0.373972	-	0
NM_001109758	2980275	chr3	87796435	87804278	-1.5798645471918	0.0757154	0.336291	-	0
NM_027161	3098877	chr4	154843223	154844805	-1.57924338997538	0	0.444151	+	0
NM_001101484	3449499	chrX	12229008	12229946	-1.57901540562285	0	0.426703	+	0
NM_029662	3072519	chr4	122624097	122638431	-1.57893295599589	0.0603932	0.351997	-	0
NM_028948	2813333	chr18	74442753	74519638	-1.57799738659978	0.0503732	0.362402	+	0
NM_001164268	2698805	chr16	34152110	34514113	-1.57768733912128	0.122168	0.290735	-	0
NM_009026	2392009	chr11	59776684	59778444	-1.57737738774242	0.197553	0.21548	-	0
NM_029554	3124683	chr5	64203733	64290858	-1.57479496899056	0.0505349	0.363565	+	0
NM_027496	2645643	chr15	31221236	31297514	-1.57426866462481	0.130688	0.283631	-	0
NM_024228	3313885	chr7	133909927	133919159	-1.57425901025138	5.55112e-17	0.414321	+	0
NM_177868	3087473	chr4	141446765	141567552	-1.57215176164818	0.103799	0.311397	-	0
NM_011852	3155183	chr5	121326150	121337607	-1.57156426000602	0.0558664	0.359573	-	0
NM_001159738	2252093	chr1	83113340	83115741	-1.57051051152342	0	0.448047	+	0
NM_001159389	2323145	chr10	51397565	51450235	-1.57021719928082	0.0926222	0.323377	+	0
NM_028804	2851007	chr2	5058821	5151912	-1.5697557672954	0.0764845	0.339707	+	0
NM_177746	3486515	chrX	97597560	97607901	-1.56862711797657	0.0382294	0.378433	-	0
NM_001159652	3434659	chr9	106366291	106368271	-1.56755248356065	0.205515	0.211595	-	0
NM_001024698	3185383	chr6	30491641	30514473	-1.56674247390648	0.0220356	0.395413	+	0
NM_001013751	3162401	chr5	135034109	135035963	-1.56620123560713	0.050971	0.366702	-	0
NM_013549	2988677	chr3	96043638	96044216	-1.56605759321897	0.153357	0.264376	-	0
NM_177577	2522143	chr13	25147872	25302575	-1.56572729400797	0.126985	0.290888	+	0
NM_001113368	3260763	chr7	26301060	26325023	-1.56472748766704	0.0425735	0.375717	-	0
NM_175427	2859241	chr2	26967522	26997994	-1.56220133540883	0.0221358	0.397211	-	0
NM_023908	3288607	chr7	81426801	81699666	-1.56159105017691	0.101462	0.318142	-	0
NM_029066	2667569	chr15	82129413	82144988	-1.56144330272946	0.0221526	0.397513	+	0
NM_173032	3006593	chr3	132347107	132459798	-1.56140994342352	0.184669	0.23501	+	0
NM_010475	2416359	chr11	100939724	100941819	-1.56068584422841	0.0221694	0.397814	+	0
NM_007377	2426951	chr11	119868631	119908029	-1.55897771497545	0.116279	0.304423	-	0
NM_172449	2406867	chr11	87574042	87599430	-1.55772345674742	0.132395	0.288836	+	0
NM_027988	2742849	chr17	24835287	24837300	-1.55726300677999	2.77556e-17	0.421424	+	0
NM_001013824	2497321	chr12	89509079	89512941	-1.55715385901041	0.0515947	0.369876	-	0
NM_172125	3156339	chr5	121950105	121952989	-1.55713013281076	0.0835903	0.33789	-	0
NM_028518	2939957	chr2	180721239	180752244	-1.5544006355042	0.105658	0.316974	+	0
NM_009515	3447029	chrX	7658591	7667617	-1.5544006355042	0.0618929	0.360738	-	0
NM_001002896	3433793	chr9	103327253	103382658	-1.55408362505203	0.0387895	0.383976	-	0
NM_011128	2848345	chr19	58834212	58852024	-1.55280713777122	0.038839	0.384466	+	0
NM_021399	2504885	chr12	109148612	109241624	-1.5525473122308	0.133749	0.289667	-	0
NM_011441	2219285	chr1	4481008	4486494	-1.55089545682199	0.0896264	0.33449	-	0
NM_001044380	2505029	chr12	109544479	109566510	-1.54961361078843	0.0780406	0.346619	+	0
NM_001170745	3105283	chr5	19413335	20210609	-1.54955238721169	0.107538	0.317148	+	0
NM_008969	2865063	chr2	36085945	36107789	-1.54909097622757	0.0843342	0.340548	+	0
NM_009449	3240327	chr6	145564482	145569997	-1.54903449155138	0.0392579	0.385649	+	0
NM_028266	3078713	chr4	129725083	129776520	-1.5486533034163	0.117486	0.307582	+	0
NM_001085376	2285543	chr1	160641861	160887569	-1.54827696387833	0.138591	0.286637	-	0
NM_001160406	2859987	chr2	28464970	28477502	-1.54824404090632	0.0518947	0.373348	-	0
NM_133205	3486911	chrX	97800894	97813832	-1.54769391734975	0.0224593	0.403017	+	0
NM_029947	3138535	chr5	98609887	98616467	-1.54737432642341	0.0899425	0.33567	+	0
NM_001004762	3251669	chr7	13914670	13946017	-1.54610167625152	0.0948725	0.331282	+	0
NM_010232	2990451	chr3	97432760	97459210	-1.54499939629686	0.117916	0.308708	+	0
NM_020283	2875327	chr2	67955769	67960746	-1.54439014598394	0.116034	0.31085	+	0
NM_028806	2938835	chr2	177876721	178070772	-1.54422618045381	0.0784623	0.348492	+	0
NM_001039645	3314091	chr7	134089521	134093095	-1.54384213788593	0	0.515578	-	0
NM_177698	3352609	chr8	70212980	70498473	-1.54163908686967	0.125543	0.302517	-	0
NM_177879	3166775	chr5	141717487	142689745	-1.53985588120251	0.139764	0.289061	+	0
NM_054045	2988675	chr3	96042038	96043050	-1.53862070605846	0.189824	0.23953	-	0
NM_145227	3155127	chr5	121180342	121199857	-1.53815965443347	0.103866	0.325685	-	0
NM_021491	3373365	chr8	108776447	108861888	-1.53764297041614	0.118787	0.310987	-	0
NM_010387	2751569	chr17	34290135	34297174	-1.53578325729873	0.0226827	0.407891	+	0
NM_001145351	2913325	chr2	155826179	155830163	-1.53533279742732	0	0.435408	-	0
NM_053070	3372229	chr8	107064706	107074243	-1.53349127451988	0.0395966	0.391966	+	0
NM_020333	2918089	chr2	164793487	164825231	-1.5334032261581	0.126765	0.304835	+	0
NM_173774	3096913	chr4	150003504	150026283	-1.53336152174507	0.0793194	0.352299	-	0
NM_001163557	3303407	chr7	114750357	114892096	-1.53329665167054	0.188511	0.243134	+	0
NM_028110	2994749	chr3	106288967	106303960	-1.5331669241445	0.0632214	0.368481	+	0
NM_008770	2952063	chr3	31048912	31063240	-1.53274542587404	0.0527051	0.379178	+	0
NM_152818	2363389	chr11	3603733	3763906	-1.53243520549934	0.108005	0.324014	-	0
NM_001163138	2636265	chr15	5047438	5058533	-1.53029407015751	0.113661	0.319284	-	0
NM_009233	3329687	chr8	12395518	12399555	-1.52972602870754	0.107643	0.325547	+	0
NM_177694	3280963	chr7	58766398	58854079	-1.52927828851861	0.138217	0.295167	+	0
NM_011212	3318895	chr7	142729506	142877977	-1.52904295911404	0.122646	0.310839	+	0
NM_172932	3487109	chrX	98494519	98516687	-1.52867853855023	0.105616	0.328029	+	0
NM_173006	3175453	chr6	5170851	5206233	-1.52771507850193	0.052971	0.381091	-	0
NM_181397	2762663	chr17	50132631	50329822	-1.52720376157334	0.0862003	0.348083	-	0
NM_001162523	3255283	chr7	18651277	18663335	-1.52678937212421	0.109376	0.325088	+	0
NM_008497	3278409	chr7	52676315	52677224	-1.52631533704134	0	0.524694	+	0
NM_133862	2975831	chr3	82811817	82818971	-1.52369150184389	0.0399865	0.395826	+	0
NM_183307	3156727	chr5	122558064	122588071	-1.52303547080798	0.0726832	0.363416	-	0
NM_009570	3521225	chrY	61649	133852	-1.52220114418032	0.0865618	0.349901	-	0
NM_001012765	2699075	chr16	35155721	35304635	-1.52040191969614	0.120852	0.316396	+	0
NM_029426	3321845	chr7	149135655	149190148	-1.51990804284435	0.109366	0.328098	+	0
NM_001163182	3299059	chr7	107792411	107810908	-1.5197937542564	0.125057	0.312458	-	0
NM_007555	3421259	chr9	75623171	75746824	-1.51961091968005	0.0804176	0.357176	+	0
NM_024271	3329449	chr8	11654923	11678750	-1.51882054485049	0.0231173	0.414823	-	0
NM_008399	2399073	chr11	72904096	72960951	-1.51573356674604	0.127983	0.31131	+	0
NM_001122662	2496849	chr12	89112519	89116307	-1.51556057684276	0.0537859	0.385584	+	0
NM_001170748	2593431	chr14	27707789	27728442	-1.51544678401386	0.0643514	0.375068	+	0
NM_028135	2270643	chr1	129386918	129574598	-1.5152510906329	0.0807691	0.358737	-	0
NM_013706	3082229	chr4	133649452	133650988	-1.51445505892245	0	0.530953	-	0
NM_020498	2661819	chr15	74810241	74813860	-1.51291483212743	0	0.455863	-	0
NM_010194	3290985	chr7	87522643	87532832	-1.51282857689816	0.0874486	0.353124	-	0
NM_008209	2284195	chr1	156975007	156993910	-1.51206622263879	0.0810266	0.359881	-	0
NM_016687	2518755	chr13	19715043	19724690	-1.51189386593255	0.0538156	0.387167	+	0
NM_029121	2776797	chr17	87343450	87347227	-1.51146763745857	2.77556e-17	0.441172	-	0
NM_008642	3008503	chr3	137752818	137794341	-1.51090565636985	0.122248	0.319172	-	0
NM_213615	2253207	chr1	85084713	85106428	-1.5108059830265	0.0541547	0.387309	-	0
NM_001168561	3251291	chr7	13563196	13571065	-1.50951113281729	0.0735944	0.368442	+	0
NM_001171640	2912341	chr2	154377511	154379012	-1.50914019111874	0.0405726	0.401628	+	0
NM_001161832	2729773	chr17	8565260	8615589	-1.5090452159818	0.0539693	0.388273	+	0
NM_001017362	3031319	chr4	41670867	41678174	-1.5090452159818	0.0539693	0.388273	-	0
NM_001110322	3037619	chr4	43460595	43467498	-1.50865636426505	0.206551	0.235863	-	0
NM_008773	3299179	chr7	108145085	108160505	-1.50847103468298	0.0935102	0.348985	-	0
NM_011825	2291905	chr1	176763915	176851950	-1.50713857741241	0.107139	0.335947	-	0
NM_053190	3394805	chr9	21047360	21052887	-1.50647075858307	0.0814813	0.361901	-	0
NM_007897	2382755	chr11	44431635	44818674	-1.50624975463793	0.0739134	0.369567	+	0
NM_053093	2411031	chr11	95122842	95130575	-1.50606937945707	0.0234139	0.420146	+	0
NM_133903	3112759	chr5	33556166	33560887	-1.50267987376662	0.0741778	0.370889	-	0
NM_016712	2987145	chr3	94928435	94933130	-1.50124740498322	0.0235271	0.422177	+	0
NM_007939	3084547	chr4	136485333	136512731	-1.50065525897502	0.120672	0.325297	-	0
NM_028608	2353447	chr10	111422503	111434320	-1.50015310688412	0.221354	0.224838	-	0
NM_008164	2662305	chr15	75534717	75544848	-1.49999175439132	0.0743772	0.371886	+	0
NM_019732	3083059	chr4	134676559	134733905	-1.49948545589291	0.110577	0.335912	+	0
NM_008875	2951031	chr3	27883092	28032284	-1.49920777266498	0.126811	0.319802	+	0
NM_146355	3301751	chr7	112516841	112517831	-1.49842440508454	5.55112e-17	0.446965	+	0
NM_175240	3266455	chr7	31762061	31774742	-1.49639944780847	0.0410928	0.406777	+	0
NM_028709	2343495	chr10	84849558	85123036	-1.4954353470924	0.154239	0.294063	+	0
NM_025778	3236031	chr6	134346346	134388742	-1.49505175073811	0.0747458	0.373729	+	0
NM_026138	2313571	chr10	28863801	28919434	-1.49488230153679	0.112138	0.336413	+	0
NM_011437	2665117	chr15	78985343	78994920	-1.49455686124218	0.0890609	0.359634	-	0
NM_015730	2939977	chr2	180757015	180773882	-1.49437412614294	0.118611	0.330167	-	0
NM_010188	2289911	chr1	172981299	172989534	-1.49256195471521	0.0330687	0.416524	-	0
NM_028735	3440705	chr9	119846723	119876911	-1.49234400305959	0.115779	0.333911	+	0
NM_008107	3355299	chr8	72853663	72855486	-1.49177488397829	0.220527	0.22942	+	0
NM_001081070	2744347	chr17	26332943	26336032	-1.49176154913368	0.0549101	0.395041	-	0
NM_015795	2615805	chr14	65885537	65940339	-1.49153044007584	0.0237568	0.426299	+	0
NM_177086	3334483	chr8	24780132	25173575	-1.49114833842327	0.115918	0.334311	+	0
NM_019810	3112721	chr5	33446867	33505346	-1.49107282398109	0.112566	0.337697	+	0
NM_201607	3355749	chr8	73247962	73275075	-1.49077970429734	0.10028	0.350114	+	0
NM_181328	2505341	chr12	110064087	110074086	-1.49030911605336	0.0659897	0.384616	-	0
NM_001113204	3408081	chr9	49310250	49607174	-1.4902824856041	0.154345	0.296272	-	0
NM_009675	2416509	chr11	101191919	101200742	-1.48963913197925	0.118908	0.332	+	0
NM_178662	2338553	chr10	80667257	80693524	-1.48881447011036	0.10912	0.34216	-	0
NM_009854	2427861	chr11	120898064	120900732	-1.48622962013265	2.77556e-17	0.452449	-	0
NM_145158	2771093	chr17	71601515	71660305	-1.48571698544434	0.11317	0.33951	-	0
NM_029305	2912341	chr2	154374639	154375784	-1.48554469313898	0	0.487778	+	0
NM_001162965	3149895	chr5	113686493	113739806	-1.48502799425914	0.0943569	0.358635	-	0
NM_015799	3164799	chr5	138011078	138028709	-1.48349713074302	0.0958751	0.357811	+	0
NM_022563	2289421	chr1	171902437	172019075	-1.48345745651253	0.149042	0.304662	-	0
NM_026769	3320533	chr7	147255785	147268447	-1.48315333969407	5.55112e-17	0.453841	-	0
NM_026189	3397077	chr9	25289181	25411695	-1.48007331385099	0.0903603	0.364881	+	0
NM_001011874	2218917	chr1	3204562	3661579	-1.47705092439077	0.110411	0.346209	-	0
NM_001163103	2488661	chr12	77518585	77540478	-1.47663928821878	0.0419129	0.414895	+	0
NM_013912	3465103	chrX	45378322	45388029	-1.47658675111444	0.101714	0.355119	-	0
NM_001101510	3437855	chr9	113966471	114007851	-1.47646855272049	0.114222	0.342665	+	0
NM_008137	2829631	chr19	16510156	16685308	-1.47447442075312	0.106547	0.351251	+	0
NM_001033163	2749373	chr17	32320714	32326408	-1.47429531849181	0.0841456	0.373734	-	0
NM_007695	2274295	chr1	136078980	136086606	-1.47180867744606	0.0560167	0.403003	+	0
NM_001135689	2662117	chr15	75395174	75397078	-1.47109436681253	0.0278183	0.43153	-	0
NM_001168693	2675827	chr15	97541449	97561836	-1.46973249339549	0.0845305	0.375444	-	0
NM_176073	2646245	chr15	33012883	33524307	-1.4692108608477	0.0673967	0.392817	+	0
NM_175319	3263637	chr7	29392655	29416034	-1.4692108608477	0.0673967	0.392817	-	0
NM_001168515	2607899	chr14	52730577	52781013	-1.46818143525875	0.227176	0.233512	+	0
NM_001164208	3195557	chr6	48783812	48791373	-1.4667714964768	0.122247	0.339092	-	0
NM_175501	2639447	chr15	10994544	11276622	-1.46668913075997	0.140205	0.321171	+	0
NM_001081215	3350687	chr8	64406885	64516492	-1.46581820342735	0.138534	0.323245	+	0
NM_172580	2494081	chr12	85441603	85450733	-1.46462786365043	0.0636212	0.398706	+	0
NM_001024702	2677075	chr15	98915184	98918159	-1.46347782699057	0	0.498663	-	0
NM_011523	2727039	chr17	5975585	6044290	-1.46327476244343	0.219606	0.243348	+	0
NM_178255	3290051	chr7	86261912	86275904	-1.46277807619423	0.0424979	0.420686	-	0
NM_008007	3323401	chr7	152024516	152029253	-1.46263991170919	0.0244532	0.438795	+	0
NM_181047	3083275	chr4	134925491	134941587	-1.46257515367755	0.017339	0.44594	-	0
NM_010208	3080699	chr4	132530009	132557797	-1.4622816365198	0.107855	0.35556	+	0
NM_001025573	3188549	chr6	34895304	34927999	-1.4620788147067	0.0772512	0.386256	-	0
NM_001033668	2594815	chr14	32073560	32137082	-1.46083688921783	0.168888	0.295196	-	0
NM_001135198	3435379	chr9	108305970	108330813	-1.46033279722976	0.0981219	0.366196	-	0
NM_008600	2361055	chr10	127662893	127668867	-1.45975146820916	0.0774315	0.387157	+	0
NM_028376	2429897	chr12	4776100	4785072	-1.45720621553451	0.0342588	0.431514	+	0
NM_001142729	2486127	chr12	73543235	73575197	-1.45586740087191	0.171616	0.294781	+	0
NM_144813	3415793	chr9	64770667	64799414	-1.4552029504444	0.133835	0.332871	-	0
NM_021291	3269301	chr7	36234197	36251018	-1.45401661161627	0.0684286	0.398831	+	0
NM_010602	3279081	chr7	53352531	53355607	-1.45344749738653	0.104095	0.363431	-	0
NM_080728	2609831	chr14	55589524	55613386	-1.45269488136904	0.141476	0.326403	-	0
NM_001033636	2222873	chr1	11254043	11293763	-1.45206670977635	0.17348	0.294692	+	0
NM_177773	2794225	chr18	34739499	34757122	-1.45169085020673	0.0860693	0.382278	-	0
NM_022315	2732521	chr17	14416512	14541797	-1.45084568233938	0.0990574	0.369687	+	0
NM_031402	2225925	chr1	17717497	17756288	-1.44934918348305	0.120866	0.348581	+	0
NM_029338	2760153	chr17	46266225	46281147	-1.4487231093942	5.55112e-17	0.46974	-	0
NM_011872	3276855	chr7	51066813	51071729	-1.44851024832782	0.0623356	0.407504	+	0
NM_001163247	2939909	chr2	180663727	180668714	-1.44829743256162	0.0248064	0.445133	+	0
NM_181074	3411077	chr9	56466281	56533060	-1.44811444721909	0.109393	0.360632	-	0
NM_001037493	3214811	chr6	90569209	90596406	-1.44747638825781	0	0.591677	+	0
NM_177052	2762629	chr17	49754496	50049172	-1.4474466221134	0.113729	0.356611	+	0
NM_177920	3507629	chrX	135613795	135619775	-1.44702148818981	0.086472	0.384067	-	0
NM_145856	2226891	chr1	20767229	20774351	-1.44659653492827	0.0248486	0.445891	-	0
NM_001142698	2791095	chr18	25285723	25327378	-1.44644784393973	0.215021	0.255789	-	0
NM_145826	3224887	chr6	113408477	113420745	-1.44553918529506	0.102301	0.368937	+	0
NM_008792	2905031	chr2	143371868	143642016	-1.44505122827651	0.130848	0.340619	+	0
NM_183180	2886587	chr2	93041916	93174644	-1.44420317408591	0.117967	0.353902	-	0
NM_011569	2398633	chr11	72158221	72175382	-1.44375823337222	0.043314	0.428765	-	0
NM_183248	3320111	chr7	146767118	146768696	-1.44192547129385	0.225404	0.247541	-	0
NM_144890	2911967	chr2	154049477	154066636	-1.44050136993777	0.0577983	0.41582	+	0
NM_027564	3196303	chr6	50523302	50546589	-1.43976687037753	0.0871019	0.386865	-	0
NM_011465	2291785	chr1	176102998	176178198	-1.43918471960935	0.155789	0.318452	+	0
NM_008830	3102079	chr5	8893720	8959226	-1.43832476921427	0.123812	0.350839	+	0
NM_001033813	3395673	chr9	21992609	22006567	-1.43800037224222	0.104192	0.370611	+	0
NM_025492	2404635	chr11	83251195	83254734	-1.43697731548702	5.55112e-17	0.47529	+	0
NM_025850	3318599	chr7	140968573	141073215	-1.43490494141547	0.0747654	0.401511	+	0
NM_177887	3244305	chr7	4658433	4676853	-1.43425427004661	0.216384	0.260201	-	0
NM_173864	3231029	chr6	124574642	124586103	-1.43346144319999	0.0976948	0.379269	-	0
NM_007987	2836729	chr19	34365148	34402260	-1.43336081173747	0.0749447	0.402066	+	0
NM_153060	2398773	chr11	72265139	72303406	-1.43159302766722	0.111216	0.366641	-	0
NM_182839	2560499	chr13	74146866	74173200	-1.43080648914905	0.137157	0.341075	+	0
NM_021403	3163483	chr5	136293975	136350642	-1.43070194284853	0.123141	0.355141	+	0
NM_028713	2241009	chr1	55227003	55283626	-1.43023370954274	0.119253	0.359252	-	0
NM_027526	3227179	chr6	118016402	118041564	-1.43004982071137	0.111388	0.367207	+	0
NM_008289	3372783	chr8	108042645	108047888	-1.42997042462305	0.070094	0.408538	+	0
NM_001110555	2520005	chr13	21898280	21902068	-1.42916010934938	0.0814469	0.397573	-	0
NM_001097979	2520107	chr13	21925611	21929399	-1.42916010934938	0.0814469	0.397573	-	0
NM_008524	2348853	chr10	97028134	97035337	-1.42750393073767	0.079969	0.399845	+	0
NM_001134459	3216891	chr6	92320885	92484855	-1.42733304578243	0.119904	0.359993	-	0
